,Xc-4dv,MATS4s,GATS1dv,SdssC,BCUTd-1h,GATS1s,GATS1are,AATSC3d,PEOE_VSA2,AATS4v,AATS4Z,GATS3d,MATS3m,AXp-5dv,EState_VSA4,ETA_eta_L,ATSC5m,RotRatio,SsNH2,ETA_epsilon_5,SlogP_VSA2,MID_N,EState_VSA5,Xc-5dv,JGI5,GATS5pe,AATSC4d
10,0.0,-0.16864305791697468,0.5490251025275703,-0.5919835513659548,3.2271001560952373,0.6104805137791618,0.6967173993350573,0.10344648603757917,14.796327392920933,203.7011359974903,23.504587155963304,0.869291283764968,0.27922152439912545,0.038651864102031946,38.99141731980431,8.151235739933561,-610.5741832426037,0.2727272727272727,0.0,0.7979797979797976,33.53432593128729,8.002050549909264,11.336785877934737,0.23584427916071093,0.024868421052631578,1.3109901934406605,0.012105748873568214
11,0.0,-0.06513659651976565,0.5937701804368469,-0.6446209501043556,3.1362435674830187,0.7234264025727568,0.8272121018429744,-0.08348904365551214,14.98576872979632,159.11142514954008,17.035714285714285,1.1614077669902914,-0.0313280622443779,0.020817522883712955,5.563451491696996,3.1912133793749535,143.37216206064218,0.21052631578947367,0.0,0.811111111111111,26.06636831697042,9.991995021373777,17.873783741347353,0.017010345435994292,0.02962962962962963,0.8116950113283956,0.02550110412773909
12,0.0,-0.08129351542915696,0.5100750358317174,0.39143177328554546,3.2399664270780697,0.6243191641167072,0.6754121705605581,0.08244002388189323,19.788732125556603,182.41356833480168,16.254901960784313,1.1064150882812152,0.09355646803757514,0.0265466942685264,22.525974260848255,7.341769268538756,-1107.1485877308678,0.22580645161290322,0.0,0.787096774193548,35.31989472131154,6.183595404199664,0.0,0.18300477887486266,0.026415094339622632,1.3599916706154425,-0.019922552354275015
13,0.0,-0.13960572725532688,0.5308235772568769,-0.5995016677043326,3.2112575195327637,0.6249045105413397,0.7205444702335104,0.08471898178779116,14.796327392920933,178.58063302824954,20.939393939393938,0.8756009615384617,0.2177728910533621,0.048640589984332155,34.15485945618486,7.49781579757128,-753.0724164558625,0.38461538461538464,0.0,0.8154761904761904,33.53432593128729,7.939426628001858,22.673571755869474,0.1348231784422837,0.023851851851851853,1.256588549012173,0.0072110877905354935
14,0.0,-0.08886477059794812,0.5770329121153709,-0.14426388568080206,3.2749905008943947,0.645071520008905,0.8413840429258069,-0.015049717817790903,9.589074368143644,163.77378748864075,14.526666666666667,1.1958015324182638,0.01009892650349523,0.028036377033202813,30.16538980085909,7.537980387972075,-20.85235291131412,0.3333333333333333,5.838006403575812,0.7657142857142855,36.64289501819739,8.054250800154385,0.0,0.10439253873796325,0.018789173789173785,1.1808639166587105,-0.06805518229866521
15,0.0,0.04342224116490484,0.5172131519274374,-0.33899111927701386,3.1973246211949973,0.6096014775292428,0.7433632203043582,-0.05871514458395877,9.77851570501903,175.3127943108337,16.025641025641026,1.1526838886206339,-0.06577066494429659,0.024303964256092922,42.76933683041492,5.657669467374558,666.1236208426536,0.1,5.746362196754582,0.7735791090629799,37.07018387394901,10.111431619733738,18.19910120538483,0.09985098042282195,0.025122549019607844,0.708580924595849,-0.008198782757406566
16,0.0625,0.01846975893890922,0.5314788953173537,-0.6238705698328719,4.025429333845904,0.6948673077165188,0.7639492347090745,-0.0798449176827555,10.001790208849112,168.84938322186457,16.03448275862069,1.206105553639186,-0.06016223866262932,0.02379799132718529,12.841643245852019,4.658950038425108,227.02004043681484,0.17391304347826086,0.0,0.7805555555555556,21.08238979602321,7.964426036188914,23.520590126620146,0.11760257720153992,0.029520202020202023,0.8596765878399878,0.007951101147746064
17,0.013498731178900972,-0.11459873201335496,0.43796221864951784,-2.4447343287891625,4.022125678433879,0.5904888271768105,0.5412558407340212,-0.03798126951092612,9.589074368143644,197.27122238301652,26.728813559322035,0.9375,0.12010458636565463,0.03228379886508026,11.629818560158606,4.445782968204176,-103.95005010399265,0.18181818181818182,0.0,0.9337662337662335,17.86672319315992,2.0122869230453553,6.06636706846161,0.09403922778069587,0.03805555555555555,1.0361027724495684,0.010829115151942716
18,0.0,-0.05054927500569193,0.5783745675787785,-0.44884796131473004,3.1467357946713173,0.6946682554282425,0.7139149585370651,0.003491888343378345,14.796327392920933,163.5130573173745,17.2317880794702,0.9887679864448062,-0.03294187965479146,0.032635228882389816,34.86208736800443,8.579755281405664,-36.436636906607085,0.3333333333333333,0.0,0.7929824561403507,37.122009717422095,10.185722372500843,0.0,0.05194560511810599,0.020062499999999997,1.1242699270300065,8.95865923327618e-05
19,0.0,-0.01706513356236416,0.5468113975576663,-0.6446923857033886,3.137744143720206,0.7304655614548343,0.8093342428921345,-0.1068359375,14.98576872979632,168.10631176093727,16.941176470588236,1.3018009214016473,-0.030297249511428013,0.02108298156836895,5.563451491696996,3.6444386334039174,133.0473776113282,0.2,0.0,0.8060606060606061,26.06636831697042,9.963054359446934,17.873783741347353,0.06512286786846311,0.02970679012345679,0.8567674342880103,-0.02705652573529412
20,0.0,-0.17691992972439116,0.5272140965958955,-0.5551053574962648,3.2270188671933444,0.5894422786730368,0.693835999323032,0.12664894300272084,14.796327392920933,200.48785653011709,23.73,0.8106581825412605,0.3306703274960476,0.04325813312557425,33.42796582810731,8.565264353079858,-1023.8506661224492,0.3,0.0,0.8077777777777775,33.53432593128729,7.97342994555684,12.841643245852019,0.25159550464011066,0.02333333333333333,1.2696455527120745,0.00988754685547687
21,0.0,-0.03473292867135989,0.5858552899910271,-0.35652109210680827,3.1387988722164377,0.6327356975917083,0.7831373721581187,-0.06747581845238096,9.589074368143644,153.08735855911758,13.69620253164557,1.2812406799880705,0.02093538799782545,0.0359048304545764,29.84199284551648,7.861321159742887,-377.56032749999997,0.3939393939393939,0.0,0.785185185185185,42.932607839353686,7.806770483294704,7.04767198267719,0.036970763942530904,0.020833333333333336,1.1711330102220396,-0.03106457674050633
22,0.0,-0.12668456785226503,0.5372542036580092,-0.980687744185252,3.238720169893944,0.6439941198356015,0.6908540369923606,0.0749923477196204,29.79052233440572,196.96546848946946,18.464285714285715,1.08698224852071,0.06603805491166415,0.02520290442625909,11.126902983393991,7.208611539566891,-382.88371351999956,0.24242424242424243,0.0,0.8095238095238093,46.43432747544033,8.052253623887559,0.0,0.11152756994274089,0.02023391812865497,0.8294747173263113,-0.03465171192443922
23,0.0625,-0.0076725826111482005,0.5282003205612846,-0.6797553434954235,4.024967293088676,0.6266463858971417,0.698486721965346,-0.10296300302249144,10.001790208849112,173.0304034790594,16.6697247706422,1.4129530600118836,-0.08171249689579375,0.025513483219184098,5.563451491696996,5.435807559680322,455.56772660353187,0.15384615384615385,0.0,0.8412698412698412,34.29615372504905,8.038608617207432,30.006517878270575,0.11760257720153991,0.021254208754208755,0.6114914808086845,-0.01761184092037832
24,0.0,-0.13715698777593127,0.530351692103517,-0.2014044930199601,3.18481557481676,0.6532475299523284,0.827580923468099,-0.02299863816417751,9.589074368143644,160.85604692634024,14.520661157024794,1.1214948025414782,0.018984156279077874,0.027822553011007774,19.26246486877803,6.887731900727577,11.184474117835514,0.26666666666666666,5.807443792774411,0.783333333333333,31.572879793641423,5.786141245108386,0.0,0.05495549554111759,0.01987547892720307,0.9128846584443231,-0.05491792908861422
25,0.0,-0.0033775360634411373,0.5578711990185826,-0.8469713838056567,3.190535350856819,0.6463863260151367,0.7503848008914186,-0.10123659297692378,19.69623712377141,182.7300286139908,17.571428571428573,1.2502577912299055,-0.048285300614219394,0.03245349204085782,40.41306803406624,7.714674271763946,499.7728052912953,0.1891891891891892,0.0,0.8117117117117114,45.5440332034153,10.241520386517886,17.412805984768617,0.20399904013487694,0.023564814814814816,0.6063638320295686,-0.04341742442452419
26,0.0,-0.05158814075452546,0.5046710898217844,-0.47608162483676764,3.2687896988366303,0.5870574979432872,0.6955124597469066,0.03946100073583518,19.590864576992754,143.20920920247346,12.375,0.9395138737981326,0.005402264203704155,0.03164114341342,31.069510706168835,8.30397948262752,25.21803168583326,0.36666666666666664,0.0,0.7958333333333331,21.588712131271656,6.09519009187804,0.0,0.055866317946100905,0.024305555555555556,1.1278317193678429,0.03454861111111109
27,0.0,-0.18467817908922513,0.5682519002178142,0.19630605660003386,3.1918816041926354,0.5918025271998048,0.659697585449598,-0.09595514363091973,14.796327392920933,158.6894714645581,12.731092436974789,1.2455768658935473,-0.04713101536132776,0.0331158400304379,12.841643245852019,6.265272705162357,-6.610743155726901,0.25925925925925924,0.0,0.7851851851851849,35.01103502615593,4.057716507894382,16.335899920626588,0.06923345081965794,0.021255555555555555,0.8712391428331362,-0.031049450110510492
28,0.125,0.03912090593686378,0.6869298299188161,-0.14619500899533322,4.019939326595772,0.7230513898885828,0.9292223113022201,-0.09275794055634903,9.694446914922299,146.70443450236922,11.711442786069652,1.233037168242722,-0.13527910629362502,0.03425629420442322,30.761172201131718,8.213423065736224,1124.4918137386985,0.13513513513513514,6.141005807412803,0.7207207207207206,36.98611508385228,8.069719231948888,37.91542917230018,0.06884438443000648,0.02306216931216931,0.9603049973585106,0.03583384850893461
29,0.0,-0.09595419049085391,0.5399948559670782,-0.18081245366293608,3.1936809682739034,0.6353602996565283,0.8116350311690594,-0.01905036801847309,14.573052889090853,159.435288629698,14.180327868852459,1.0875053487376984,0.01955481056152607,0.02795591729109769,30.16538980085909,6.294718435856914,57.42914534319521,0.26666666666666666,5.81077572106588,0.7479166666666665,23.343094385562793,7.8425473179289575,0.0,0.06258318079782546,0.01987547892720307,1.125799798483791,-0.031137840721699485
30,0.0,-0.011328186942950893,0.4986999929400363,-0.8455769232858494,3.148741820304857,0.7005084283615463,0.7464237205927093,-0.0017883635353123342,14.796327392920933,177.61478923160885,19.813725490196077,0.9643098238395273,-0.022493633743929233,0.03112269649440539,11.257379486545457,6.4462198518558,-527.2687513051155,0.26666666666666666,5.781114492654973,0.801010101010101,27.162254261552953,9.728580489083441,22.883249544517547,0.034692731062965006,0.021203703703703707,0.981394699762405,-0.03560745257813402
31,0.0,-0.09930588194770837,0.5188597704328585,0.0029223356009071555,3.18301047938646,0.6003024826166629,0.6793308295846483,-0.05801512287334597,4.794537184071822,156.99143018688346,13.398373983739837,1.1206496519721574,-0.13065836964594754,0.03160407501204785,36.81018947509803,6.399155848526817,1060.6093425564734,0.10714285714285714,6.037001658688167,0.7802721088435371,18.115112504848113,3.821853882996715,12.13273413692322,0.08129682154345166,0.026484375000000004,0.5866984124272991,-0.007488434997771521
32,0.0,-0.012006195896711761,0.6008967103826972,-0.19074237773645963,3.2418502295364267,0.7102644813307444,0.8356115919789542,-0.06793369391025642,14.376249850067484,160.59969468742864,13.432584269662922,1.1914500593745876,-0.11621234219872024,0.02766501512154083,61.298366350950495,7.535253151566902,1341.989439149414,0.15789473684210525,6.155512646836383,0.7531531531531529,65.25893794673875,12.466705144627156,0.0,0.11077337309879638,0.024228395061728393,0.8968953935593438,0.03143653441011236
33,0.013498731178900972,-0.1245972474683246,0.39060778597933865,-1.313884079562162,4.022108282592757,0.5520948801812833,0.588091836332814,0.0055897089844476385,14.383611552215466,156.55911645096978,16.564885496183205,0.9681443528625527,0.023387669647042718,0.03138805865446548,24.974377382775238,8.44208961619786,-4.281091615823639,0.3,0.0,0.8669552669552667,35.55807445309723,6.062703735623398,12.13273413692322,0.07738095238095237,0.022079772079772075,0.8417955864504089,0.015886776147551896
34,0.0,-0.09688754101463469,0.5780226125276291,-0.9932131837629168,3.1919858894578406,0.5889742201242156,0.6782492536574805,-0.06969874700079974,19.590864576992757,208.8643302403626,22.68503937007874,1.1480075901328277,0.0127716860181128,0.03362304297127808,21.011673873948055,7.655910351581513,-678.0325141302479,0.1282051282051282,0.0,0.8052631578947365,39.35743687054207,8.204455727435821,22.673571755869474,0.22946241504576026,0.024390096618357487,1.0273238803196305,-0.06191709507385956
35,0.0,-0.10254622153240069,0.5454343971631205,-0.5872457870960273,3.1415694496185993,0.6125914154765916,0.6832524318117692,-0.009040812062541351,14.796327392920933,155.23577154628222,13.961538461538462,1.026974896361124,-0.024244374055215952,0.02877777325056061,23.111176098016994,6.028917186041008,-136.97170746808527,0.3333333333333333,0.0,0.8068965517241378,33.204170104910034,9.873627574516528,6.3273200747645415,0.027777777777777776,0.022500000000000003,1.1901457590051132,0.024919908068391543
36,0.0,-0.12374690340651945,0.5806434316353887,-0.277993201883894,3.177852891390386,0.6701787034218879,0.8363810672964666,-0.07319466248037676,9.589074368143644,163.09657834423578,14.547169811320755,1.2596153846153846,-0.05435667241228719,0.027966202597657162,0.0,5.520026566751285,33.92390176634755,0.2962962962962963,5.775798875752591,0.7633333333333332,25.46891340589312,5.782522499588744,0.0,0.0410666066522287,0.022222222222222227,0.9982057069671477,-0.05217558721601848
37,0.2041241452319315,0.009784920134838065,0.4312927184346239,-1.4023450900907155,4.017071254018518,0.638960232280849,0.7140041010687622,0.027210884353741492,20.113115996927267,148.24535700016747,14.883211678832117,0.867467043314501,-0.15598995929822865,0.023637966666879437,0.0,7.31155869489697,-1050.236700896684,0.25806451612903225,0.0,0.8352941176470585,40.41732302844042,7.899662547664419,6.06636706846161,0.0328180119503279,0.030720486111111108,1.6100944104392205,0.04603009086846418
38,0.0,-0.04096182313985198,0.5982401850829704,-0.8826312410145583,3.2409102676658654,0.6650590292060881,0.7762871251811927,-0.07698412698412702,14.796327392920933,182.92899733658524,16.735099337748345,1.2439075630252105,-0.05778447761514487,0.026252885092690848,22.02982791547505,7.450466717828218,-347.5493862786594,0.2564102564102564,0.0,0.785833333333333,41.764111339365925,5.95278829525429,13.185817648111414,0.08203785259348685,0.019247685185185184,1.014905649788046,-0.07211184694628402
39,0.22061388300841897,-0.03825586969479773,0.5561202982836381,-0.5950841399551374,4.0300895829412795,0.8570637084189511,0.80939276527722,-0.03571428571428571,10.001790208849112,166.0284303777486,13.035714285714286,1.3804430863254393,-0.10237974838347753,0.029041590365216568,29.718058062529913,8.382266628310603,-572.6741818191,0.3125,0.0,0.7892156862745094,35.03577488897903,1.8451282841943806,11.126902983393991,0.26922584527506843,0.03968253968253969,0.44231889535700397,-0.02806122448979592
40,0.0,-0.04501498883315167,0.5783745675787785,-0.4682154812394683,3.1486872414136835,0.6946682554282425,0.713914958537065,0.016914707135324645,14.796327392920933,164.509026418645,17.43046357615894,0.9637358855221532,-0.03294187965479145,0.0323685158087545,34.86208736800443,8.579755281405665,-108.6928802614461,0.3333333333333333,0.0,0.7929824561403507,37.122009717422095,10.188906987901014,0.0,0.05194560511810599,0.01720238095238095,1.1242699270300063,0.0037212892199764316
41,0.125,-0.027245808460681892,0.4220942697505197,-0.730170500962348,4.023072554880974,0.6289113217758511,0.6440082302545405,-0.08547008547008549,10.001790208849112,162.7804227972579,16.608695652173914,1.1994575936883634,-0.15407574837829716,0.020523783242492585,12.13273413692322,4.36247892845132,210.83387140468096,0.17391304347826086,0.0,0.8664761904761903,21.08238979602321,7.950023114662029,23.940150809808962,0.19558177400742288,0.03166666666666667,0.7333924450177156,-0.0012077294685990283
42,0.05103103630798288,0.007837255889891438,0.5704545454545454,-0.8108733589874477,4.019975500578515,0.6293544141633777,0.7358820433915738,-0.035689260132579975,19.69623712377141,163.61752726136737,14.45578231292517,1.1098020280057945,-0.12766855580995262,0.02795640984928535,19.634269217737724,6.868158068287893,374.60392309874254,0.125,0.0,0.7958333333333331,40.73602062012618,6.15232213760247,23.195588303485962,0.031741736710714036,0.017094017094017096,0.7979843332947264,-0.027082578593567615
43,0.0,-0.12466547251301122,0.5084239793791165,-0.5239488827633341,3.2425681118816243,0.5849150095123853,0.6852836583742711,0.04710305719921104,14.796327392920933,178.35414461161042,20.965811965811966,0.902188112344873,-0.0001040830226645443,0.031414569745617786,12.841643245852019,7.605754682832834,188.2608512718155,0.30303030303030304,0.0,0.836190476190476,26.98956952537472,10.077050955342713,29.7968400896225,0.0714144210700201,0.020375375375375374,0.8653391251000659,0.06874589086127549
44,0.07905694150420949,-0.13838786468994868,0.5020137900026339,-0.5521099189138776,4.024086854907646,0.6247845622030774,0.7683947070447575,0.044100644073099264,14.581479100779312,180.0175865292845,21.2760736196319,0.9395146437780003,0.014009949914515634,0.040843513352324584,5.007623696852766,10.555524427013781,465.27072289073914,0.17142857142857143,5.632658324733489,0.801754385964912,63.546556342879306,9.857031019757933,23.098670827325854,0.12740928015825276,0.02222222222222222,1.1258571037131073,0.01940878302892566
45,0.0,-0.05931273586311728,0.6153268219383923,-0.0871015232245842,3.1782184665315483,0.6321394993317372,0.8636092545152161,-0.03779880355738994,9.589074368143644,145.77008990147894,12.163742690058479,1.1939259903578334,-0.06406405669667439,0.034007207472013225,51.12887676711189,7.945407178511534,465.44600248486347,0.2727272727272727,5.837177715253693,0.7552380952380952,56.48572320179355,10.127372426993906,0.0,0.0783344062772252,0.023726851851851853,0.9638122214385051,-0.010777880573830409
46,0.0,-0.09058284272960215,0.5228127298983679,-0.30285233567076575,3.2220869207376364,0.6025587285732125,0.7622697484822658,0.0035963985715004357,19.590864576992757,175.78869761676756,16.21698113207547,1.002529973884141,-0.06268179417233227,0.02404472288587256,11.257379486545457,6.243890565431971,76.83582553644193,0.2413793103448276,0.0,0.7833333333333332,27.912770733779016,7.935499059485205,0.0,0.0563980579413864,0.020047619047619047,1.077500076428787,0.039012786456776305
47,0.013498731178900972,-0.12089916750642357,0.3858452778973154,-2.2967161386159387,4.022129244294809,0.5584033699045183,0.5103473829692252,-0.11395089285714285,9.589074368143644,225.1048857847139,29.045454545454547,1.1127063890882987,0.1305097866653678,0.02992393203801611,17.31720483484217,4.9455382835570685,-240.81334052169402,0.08333333333333333,0.0,0.9519480519480518,24.411479599072496,2.244321731295029,10.966276799312087,0.1555412148480554,0.03058888888888889,0.990212019168722,-0.08226799242424243
48,0.0,-0.0340433992738643,0.5970360376044568,-0.19918665781535516,3.199490360663364,0.7219956222218364,0.8119332237051946,-0.05469907407407409,14.376249850067484,170.075320492148,14.581699346405228,1.1490441300320027,-0.10359210374565055,0.025695930369574765,61.42261746815118,7.256550053393136,1010.0825596944443,0.16216216216216217,6.14273285661147,0.7648148148148146,53.43560735041176,10.3626246264,0.0,0.09036095857560325,0.02131313131313131,0.8893878318888871,0.00888344226579521
49,0.0,-0.056233383937900935,0.5734704610493443,-0.6682459320535103,3.2407881324149224,0.6959118665985802,0.8560381584815211,-0.06741292402706507,9.589074368143644,207.9234558144804,20.90625,1.138158573048768,-0.03789875084338086,0.02391420017036194,27.97384785878009,6.681422252127436,482.0702189790704,0.14634146341463414,5.889835988105052,0.7523809523809522,21.782316500597428,12.054243671799755,6.3273200747645415,0.13099637528663344,0.020424836601307186,1.2377829720857565,-0.01941222299168975
50,0.0,-0.1066660258111887,0.5766681456337446,-0.0775007306059583,3.2055106155768156,0.6463667696958806,0.8342483078537315,-0.02371786362228416,9.589074368143644,167.5876796338084,16.491666666666667,1.193536639804525,0.013992461024682884,0.04129050466272318,35.47425344273959,7.10776780904604,-534.5330512908092,0.35714285714285715,5.812626780866162,0.7451612903225806,24.111969471362375,5.784791575605753,0.0,0.08981868879893704,0.019444444444444448,1.2857484128191097,-0.0938443072702332
51,0.0,-0.14758775145698586,0.5519575592305183,-0.3544501867471772,3.229114895423189,0.5786176641736815,0.7813537888804852,-0.033262568644280226,9.589074368143644,193.742033279948,17.666666666666668,1.2153927396408384,-0.02949703864922224,0.02448989402257394,33.69724579492035,7.662203575722994,333.42116784183145,0.23684210526315788,0.0,0.7555555555555552,36.20574553358711,6.080815439910937,0.0,0.09592282285763463,0.03027210884353742,1.062985899239777,-0.004003352988784842
52,0.0,-0.10634290809551161,0.48892968117071567,-0.24332060195568195,3.179796310074968,0.5787513223378095,0.5120856660765377,-0.05381012628385971,19.59065838798258,188.25912081957193,20.16216216216216,1.067362730549078,-0.02665816341577949,0.028508772194681675,10.440598685398296,6.172220092986116,579.6249744410662,0.20588235294117646,5.873807894826873,0.81078431372549,25.824360617270266,12.1401320609085,17.403152946396347,0.11864281199619085,0.02046783625730994,1.0743484812481157,-0.015958065520747747
53,0.0625,0.03227806020534082,0.628668871434477,0.05142572634162579,4.024978037076291,0.6994468525527624,0.8353961807099907,-0.10035862170955338,10.001790208849112,177.62916986127604,17.636363636363637,1.4165782962177451,-0.027156446203853567,0.02903483799472103,37.18199382405773,7.020578191735385,-297.27072852104595,0.14285714285714285,0.0,0.772222222222222,44.1842492234236,12.3095605814028,12.393687143226153,0.18606789688968567,0.021867612293144212,0.8887500058060884,-0.01472634508348794
54,0.0,-0.027306345968985603,0.6382648090840953,-0.2538613835323025,3.184734427235172,0.6503806306110106,0.8151380602840258,-0.07240574273245982,9.589074368143644,166.7721346903285,14.99390243902439,1.1924091359733633,-0.15748573136819663,0.02995074048141568,23.359045663990127,7.255472297444423,776.7751580056431,0.16216216216216217,5.867725013526477,0.7583959899749372,36.85145398405583,7.94724126421468,6.076020106833881,0.12906289916505478,0.020691489361702127,0.9855610132408826,-0.017728973984176822
55,0.0,-0.06613763873698826,0.5655360342424844,-0.18794722984616352,3.1777837594674616,0.6420909379211197,0.8302402430943387,-0.02946975842797907,9.589074368143644,155.01388103161622,14.870967741935484,1.1116477272727276,0.06363603665833992,0.03690729713917197,19.26246486877803,5.7577696646696745,-388.18113229204977,0.3333333333333333,5.772546230059238,0.7666666666666665,23.343094385562793,7.77333783382927,11.336785877934737,0.05200711093498178,0.014722222222222223,1.2822085895304407,-0.05857859813790658
56,0.0,-0.11018835625638719,0.5506492490613266,-0.3759220764425282,3.144208045046416,0.668661331894083,0.6749429648695502,0.0077486615948154465,10.001790208849112,151.5809485289056,14.292682926829269,0.9470063025210087,-0.014225914549956442,0.028100952404946956,17.678201109471466,5.092991496669754,-135.7775422721894,0.36363636363636365,0.0,0.833333333333333,22.87797797576716,3.885958670298635,0.0,0.019641855032959652,0.019210526315789473,1.155962107411835,0.0032071326630426027
57,0.013498731178900972,-0.08127062686928256,0.4216079611383169,-0.924758333304994,4.022240527771974,0.6066080061439295,0.6100480463364382,-0.029655172413793115,9.589074368143644,164.0606519378924,17.092436974789916,1.1053160919540232,0.09588956004315821,0.028089445778783625,12.13273413692322,6.542603293012055,48.94847161417492,0.27586206896551724,5.7516583332338405,0.8398809523809521,18.359115864615585,5.78394284922576,12.13273413692322,0.09055046453087458,0.02230639730639731,1.0626723101008986,-0.09714285714285714
58,0.0,-0.10116140762171445,0.527865414486376,-0.44005670128656993,3.2425786235420992,0.6402871405432509,0.7784475051127269,0.008482251524634296,14.796327392920933,172.92718041402873,17.347826086956523,1.029682135789006,0.022513726485453252,0.03197384061426806,51.480517079215716,8.031902376622629,121.31386270669336,0.3235294117647059,0.0,0.8037037037037034,34.09936706665225,10.08127930097054,17.66410595269928,0.1154277972628443,0.02093304843304843,0.9335534448729781,0.02325252197228016
