,IC50,nSpiro,C4SP3,GATS8s,n5ARing,SssCH2,nARing,Xpc-5dv,Xc-4dv,ATSC5d,SMR_VSA4,Xpc-4dv,GATS8se,n5AHRing,MDEC-24,ATSC6v,GATS2d,n6ARing,nAHRing,ATSC6m,ATSC6Z,Xpc-6dv,nHRing,PEOE_VSA7,GATS8are,Xc-3dv,SMR_VSA6,GATS8pe,MATS4s,MAXssCH2,nBase,Xp-4dv,MINsssN,MAXsssN,GATS1dv,VSA_EState7,MATS6Z,MATS6m,ATSC6p,ATSC4dv,AATSC5d,ATSC5dv,ATSC1m,MINssCH2,MATS5d,ATSC1Z,AATSC6v,Xp-3dv,ATS4i,Xp-5dv,MINdO,BCUTd-1h,MATS6v,Xp-6dv,Xch-7dv,ATSC4s,MATS4dv,MATS6pe,MATS1m,SsssN,MATS1Z,SdssC,MATS5dv,n6AHRing,GATS8c,ATSC6dv,Xp-7dv,ATSC5v,ATS5i,MDEN-13,GATS3v,MATS6are,AATSC6m,ATS4se,NssssC,AATSC6Z,GATS1s,NssCH2,n6HRing,nRing,ATS4pe,GATS1are,ATS4are,MATS6dv,GATS1pe,ETA_shape_x,ETA_epsilon_3,MINdssC,MATS6se,ATS3i,ATS3p,ATSC6pe,AATSC5dv,AATSC4dv,GATS3d,ATS3d,SlogP_VSA4,ATS3se,ATS2d,n5Ring,AATSC6dv,ATS3pe,ATS4p,VSA_EState8,GATS1se,ATS3are,MDEN-12,AATSC1m,AATSC1Z,NsssN,VSA_EState5,Xp-2dv,ATS5se,ATSC6are,GATS2dv,AXp-5dv,AMID,CIC5,fragCpx,MATS6p,nBondsS,EState_VSA4,ATS2i,ATSC1v,AATSC1c,ATS2p,AXp-4dv,ATS3v,AETA_eta_L,Xpc-5d,MDEN-23,ATSC5p,Xch-6dv,ATS5are,ATS5pe,AATSC6p,Xpc-4d,MATS6s,AXp-3dv,HybRatio,AATSC5v,FCSP3,C1SP3,GGI2,ATS4d,ATS2se,ATS2pe,ATS2v,NddssS,MATS5s,nBondsKS,ATS2are,ATSC4se,nH,Xc-4d,ATSC5m,MATS5v,GATS8dv,ATSC5Z,MATS4se,ATSC4are,ETA_psi_1,ATSC6se,AETA_eta,ATSC0d,ETA_eta_L,CIC0,AXp-6dv,MATS5m,CIC4,MATS5Z,MATS8d,n5HRing,MATS4are,ETA_dEpsilon_C,AATSC4s,ATS4v,AATSC6pe,ATS1d,AMID_C,ATSC4pe,CIC3,GATS1Z,ATSC8d,MPC3,AATSC8d,GATS1m,MDEC-22,MATS4pe,MATS5p,GATS7i,MATS5pe,NaaNH,ATS1i,Xp-4d,MPC4,AATSC6are,nBonds,MINsNH2,EState_VSA8,MAXsNH2,AXp-7dv,CIC2,ATS5p,ATSC5i,CIC1,bpol,GATS2Z,ATSC0v,GATS3p,MATS5are,MINaaNH,AATSC4d,MAXaaNH,Xc-3d,GATS7c,ATS5d,ATS1p,ATS0i,GATS2m,GATS2pe,SRW10,SsNH2,ATS1se,AXp-2dv,Si,MINssNH,Xp-1dv,Xc-5dv,EState_VSA5,Xpc-6d,Xc-6dv,ATSC6s,AATSC4se,AATSC5m,Xp-7d,MATS4d,MPC6,nAtom,ATS1pe,AATSC5Z,ETA_eta,ATS1are,Xp-6d,ATS0d,MATS5se,Xp-3d,SRW08,Zagreb2,ATSC5pe,AATSC5p,MAXdssC,MPC2,VE1_A,ATSC4d,JGI5,AATSC4are,GATS2are,MPC10,JGI6,SlogP_VSA2,NsNH2,ATS1v,n9FARing,AATSC4pe,MDEC-34,MPC7,VSA_EState4,TMPC10,Sse,ATSC1d,Xc-6d,SaaNH,AATSC6se,ATSC5are,ATSC8dv,ATSC8p,AATS2Z,AATS2are,ATSC0s,AATS0m,SM1_Dzse,AMID_h,AATS2pe,AXp-3d,MAXaaCH,AATS4p,BalabanJ,BIC3,AETA_beta,AATS6Z,ETA_shape_p,BIC1,nRot,GATS4pe,GATS5Z,GATS5m,AATS0Z,SIC2,SIC1,NdssC,GATS4se,AATS2dv,ATSC3i,AATS2se,GATS4c,GATS4are,AATSC3Z,ETA_dEpsilon_B,nFHRing,AATSC3p,BIC4,SIC3,AATSC3m,MIC3,AATSC0are,AATS4d,SdO,GATS6are,VSA_EState9,GATS6c,AATS0v,AETA_beta_ns,AATSC0pe,AETA_eta_F,ETA_epsilon_4,MATS3p,MIC0,SIC4,GATS6dv,GATS5v,AATS5d,MIC4,GATS6pe,AATS1are,AXp-2d,RotRatio,Mv,AATS5dv,AATS1pe,MIC5,ETA_epsilon_5,NdO,AETA_dBeta,AATS3Z,MATS8pe,AATS3m,AATS1se,AATS0are,AATSC0s,GATS4s,AATS3dv,GATS6p,MID_O,GATS5i,AATS0pe,ETA_dPsi_A,SlogP_VSA3,nO,AATS6s,MATS8are,Mare,AATSC0se,ETA_epsilon_2,Mm,AMW,MATS8se,MZ,MATS3Z,MATS2d,ETA_dBeta,Mpe,AATS0s,MATS3m,AXp-0d,AATS1dv,BIC5,AATS0dv,AATS0se,AETA_eta_FL,MATS3v,AATSC2d,PEOE_VSA12,Mse,ETA_epsilon_1,SIC5,AATS3s,BIC0,SddssS,MINddssS,MAXddssS,SIC0,AATS3pe,AATSC0c,ATSC8v,AATS4dv,SMR_VSA1,AATS5p,AATS3are,EState_VSA2,ETA_dEpsilon_A,GATS8d,IC0,AXp-1d,AATSC3v,AATS4m,MATS8s,AMID_O,AATS4v,AATS4Z,ATSC3Z,VSA_EState2,AATSC0dv,AATS4s,ATSC3m,AATS5s,AATS3se,GATS5dv,AATS6are,PEOE_VSA2,MATS3d,AATS6pe,AATSC3d,AATS5m,AATS6se,AATS4are,AATS4pe,AATS5Z,AATS1s,AATS4se,GATS6Z,GATS6m,GATS6v,AATS5se,GATS4d,AATS5are,AATS5v,AATS5pe,ATSC3p,GATS5d,GATS4dv,ATSC2d,ATSC3v,ATSC3d
IC50,1.0,0.3064659118355924,0.28267303055866877,0.17677930934643007,0.170487232438496,0.1612850991136573,0.15041627213294748,0.14709159430414495,0.14577707159089556,0.14501434925259218,0.14441860285201313,0.14262878888503452,0.14151335465210765,0.14024922248987245,0.13902182261189625,0.1379387143483318,0.13339486068960565,0.13205019378844993,0.13143528820958417,0.13002892635578597,0.12983473609788082,0.12945159022966118,0.12515320033879274,0.12043709823942,0.12018862495659281,0.11696267540872064,0.11597047057072846,0.11506721614080687,0.11437952802833903,0.1138074667692962,0.1132069381414599,0.11314782358223982,0.11261095245246001,0.11179295245185325,0.11174850000763893,0.1112680174367444,0.1111879978074823,0.11105737734301353,0.11097503478870598,0.11073829608939424,0.1106460302483048,0.11024118464647763,0.10999973235167379,0.10918899552352336,0.10881560344973742,0.10870840875618536,0.10834669495522448,0.10788915593213615,0.10688691374412175,0.10613157917391318,0.10554627299875241,0.102867107800124,0.10251468124583263,0.10196193877715952,0.10098372861485656,0.10085426550077445,0.10001424866791767,0.09981842291251386,0.09971687082407175,0.09966730110454103,0.09961966377276783,0.09957024853981652,0.09905512307108633,0.09904105564632497,0.09893333894321726,0.09803765700636162,0.0978950420470272,0.09745966919878223,0.09673099959979686,0.09637528789192243,0.09607850586428905,0.09564579596217816,0.09541934542074429,0.09533649129779742,0.09532356007445524,0.09513979122602138,0.09347617136072381,0.09330443223553304,0.09269406699016111,0.09222139486201639,0.09159298998174138,0.09137696864457391,0.09133810658795949,0.09116732643982295,0.09075190465649183,0.0905241022115683,0.09031964706073223,0.08946224770405473,0.08883708519304336,0.08869445132170907,0.08861376074549318,0.08846577970663257,0.08785878389944814,0.08733624119466474,0.08568018115193944,0.08551830969144839,0.08531710580044614,0.08495143518074041,0.08434800710815438,0.08403892948322367,0.08395722446999186,0.08354096867808035,0.08352467157282682,0.08319996232411703,0.08311730680459363,0.08284059047621845,0.08245379173985354,0.08191382053916962,0.08120006440139312,0.0811281949548615,0.08092761534169302,0.08082359984238122,0.08076325735321586,0.0806119184331499,0.07986341574998018,0.07980790863286862,0.07961943466248933,0.07951996579625963,0.07925458514242703,0.07889892713568575,0.0788356559428925,0.0787392740580706,0.07827839165188694,0.07815763338925258,0.07779452180096945,0.07762076065296575,0.07740864327537454,0.07631624878769282,0.07623476449456595,0.07601331424712995,0.07572800905102192,0.07561679780817819,0.07556202331324245,0.07548290632899274,0.07546222659006588,0.07528282148435457,0.07490763190708223,0.07471905046310467,0.0746703148955159,0.07456186327314848,0.07454395812786985,0.07442616764935293,0.07430965684775138,0.0737810706911299,0.0736584670106567,0.07359210900992076,0.0728028239895605,0.07270094058900416,0.07269218416272205,0.07263846027331831,0.07257791177828239,0.07245786359001008,0.0724306039463871,0.07238784942788964,0.0722887952107609,0.07114986459127827,0.07064590524355466,0.07006833329717052,0.07002291680477007,0.06887874524930927,0.06862158330956149,0.0683501071386773,0.06808332561027519,0.06807354147797694,0.06772057212500941,0.0675281920679664,0.06731284225700256,0.06729521513334524,0.06712425962881814,0.06694907152447097,0.06689520747938152,0.06661714831092216,0.06637089458891503,0.06627438629408504,0.06626411667504115,0.06624464727713686,0.0659624393340374,0.06580295642091914,0.06527269077449785,0.06443373024666083,0.06412442830915757,0.06315277401827356,0.06281426215932116,0.06278946412888593,0.062182203222501856,0.06207246360409646,0.062029789467408364,0.062013217630727216,0.06184938416387358,0.06172114212165281,0.061367393576421035,0.06104878035877356,0.06099825749288135,0.06096999736512314,0.06094700350612298,0.06033315160987079,0.060282321835199756,0.06011920595868047,0.060092244230649,0.06003554466137439,0.05994963170624947,0.05957106183120275,0.05933779546965832,0.05903682832528958,0.05851068598462876,0.05847354987400404,0.05807744816958155,0.05800554468306575,0.05792787267103368,0.05784575674786626,0.05779092429114159,0.05751546611677695,0.05749111230344095,0.05734605727399027,0.05719265917603368,0.05707075147409547,0.05696799624666081,0.056915770792957766,0.05656455649980538,0.05642612556367826,0.05623243331460429,0.05609817243655642,0.05607105325853371,0.056000702960667406,0.05593375111714039,0.05575908840602563,0.05568723399024358,0.055682768304079505,0.0556528918654591,0.055519938371449855,0.055430774011230324,0.055255891375211016,0.05511037904034148,0.055097709431542866,0.05498501207462448,0.05487370231941194,0.054858002269840125,0.054810943930490186,0.05479357886301965,0.054743835882067285,0.05453578402273916,0.05442815796296527,0.05442085135291418,0.054393120460434735,0.05436323597208627,0.05425642644804719,0.05410983394806361,0.05404474811516585,0.053549005584072835,0.05354830860603665,0.05350454869529285,0.05318293910819512,0.0531814545870137,0.05302806874430779,0.05284341624169611,0.052652606503594886,0.05260251203266117,0.052468705272899305,0.052370330960489216,0.05187687889153143,0.051823411319058654,0.051695911444657135,0.05128811326223425,0.05127539757433015,0.05123946482032058,0.05102623252403943,0.05101284121677972,0.051000315385811235,0.05088426269783816,0.05084133776013242,0.05048280006680713,0.05028226882674508,0.050176820806899496,0.050171100330321974,0.050003662762594644,-0.05016178358729458,-0.05033518792411955,-0.05045029312582461,-0.050821960986500714,-0.05092706093228453,-0.05105936869722171,-0.05137639391882488,-0.05153005880799914,-0.05172139944857966,-0.05186978848500164,-0.05236483520161818,-0.052405444378965084,-0.05240765633213423,-0.05251839393475958,-0.05258057212642313,-0.052761325057649563,-0.05299337959902592,-0.05320449900813056,-0.05327215245726036,-0.05380050013355243,-0.053935949511115945,-0.05393713373424142,-0.05394496517811802,-0.05405330811939453,-0.054204051661333554,-0.05509084993454729,-0.05518940283669573,-0.05527706794964877,-0.055324715967615644,-0.05593721595453601,-0.05623237319820045,-0.05635462176147658,-0.05666517299685479,-0.05684696787050068,-0.057113078200383825,-0.05727749543164956,-0.057371357251367196,-0.057965360998870695,-0.05807848546048937,-0.058328933149270575,-0.0584436350801957,-0.05867516293537028,-0.058796637166148004,-0.05915498218619616,-0.05934536971665858,-0.05958662027657857,-0.059710263375174766,-0.059854902678867346,-0.05992412503665881,-0.06007226502661676,-0.06087604211582864,-0.061040570884504174,-0.06109582226924572,-0.061745130943356444,-0.061777700952992565,-0.06283930756531182,-0.06306736133860526,-0.06329173907188405,-0.06332983671797335,-0.06342628667918573,-0.06348383153239633,-0.06358155212083971,-0.06387271277590226,-0.06390266360720727,-0.06434967069463535,-0.06436141838121962,-0.06440859507424351,-0.06462399449433774,-0.0654391411945883,-0.0658731789085758,-0.06622607918975715,-0.06653904406727927,-0.06659643349445671,-0.0666823291920654,-0.06697433267866718,-0.06699242847783837,-0.06706495799136096,-0.0673962698336445,-0.06749713526739493,-0.06789195719388852,-0.06831446752176555,-0.06835010713867735,-0.06846662602376931,-0.06849980380741884,-0.06878665404894026,-0.06886490835782746,-0.06890942099573266,-0.06910159677610755,-0.06911370822263328,-0.06923492986383577,-0.06931931488553578,-0.06938442255611749,-0.06957172914626347,-0.06974368780138548,-0.06989946166223278,-0.07017261751681424,-0.07022850268930153,-0.07023870523565369,-0.07062086582123756,-0.07094796028474581,-0.07102709766014667,-0.071078733873813,-0.07178528754190723,-0.07194453246525088,-0.07213212638270035,-0.07227718006463665,-0.07260706462556502,-0.07281548382269008,-0.07288290649028517,-0.07333965764991565,-0.0735986040775558,-0.07400602880944718,-0.07420989704981654,-0.0744152839491013,-0.0744152839491013,-0.0744152839491013,-0.07444638251474975,-0.07483956849307291,-0.07485746945619451,-0.0753545256423798,-0.07599431579620508,-0.07638984995727369,-0.07655355057186775,-0.07713471128749214,-0.07779110149135642,-0.07848026650260284,-0.07882786259593737,-0.07892894998384238,-0.0790538763956899,-0.07909961051564285,-0.08118878523038413,-0.08138282391471673,-0.08222633562647298,-0.082589356623385,-0.08277103512927382,-0.08344737058887627,-0.08467972777286857,-0.08484551517031888,-0.085127749554619,-0.08566570473197324,-0.08614581479731255,-0.0862497224105345,-0.08961938622554154,-0.09030776230985914,-0.09108649967408017,-0.09129214491436492,-0.09164424250310584,-0.09288591207797672,-0.09385726539871886,-0.09464893695383392,-0.09515520433216706,-0.09649279155323108,-0.09735433022751834,-0.09805731768276385,-0.09827891425457853,-0.09862345098660015,-0.09878515571117882,-0.1001181946976969,-0.10084019225024161,-0.1014509888789395,-0.1018305814357141,-0.10587585243992151,-0.1059434419758656,-0.10727901999115062,-0.10860318851283127,-0.11582280597397314,-0.1238579479719904,-0.13150465000780576,-0.1460892251914216
nSpiro,0.3064659118355924,1.0,0.1828217596171788,0.1238911734384778,0.362629721019471,0.19291462552871846,0.3200674967574205,0.2058319506619251,0.1808524863325101,0.14324328843608494,-0.004471219227262655,0.21655290298995816,0.08525396164799577,0.39264819105834425,0.3413036300274942,0.037780609400093375,0.1828145565670321,0.27989949688538796,0.4504792431242691,0.1364417844402006,0.13611574405269092,0.1837816422408895,0.237581989647593,0.22515875684739722,0.05909053522845936,0.17291221662042325,0.25908604002760954,0.04877455793015951,0.13815571847414104,0.15963266960489586,0.36118478953524413,0.18582047265486612,0.3298782386077269,0.32751255542312263,0.0876419173705531,0.025465471773938445,0.11087741097651996,0.10999331696006256,0.02243814796530731,0.11945653988457916,0.10733187321246498,0.1357913314773726,0.07507849909042001,0.1529022747730131,0.11446342794423425,0.0685671997663405,0.0441653288918054,0.19051398873487946,0.15899621764737945,0.2075996614538056,0.21987996433104315,0.2632835320264012,0.04080840622933752,0.17424834444391352,0.14587643096321654,0.10005928628164147,0.13001458148499725,0.10223574990660964,0.09032400902335933,0.29383917282844585,0.08667209090377688,0.014851031080372369,0.1265991979955117,0.3890848118478585,0.08526860076173182,0.1029372394864572,0.1609390979245784,0.2898398572955436,0.13761176824138524,0.18619832292328575,0.09535436503635879,0.09636379354494108,0.1113026953820915,0.15554092932116495,0.2351874647400838,0.11095548673887969,0.008610739910470717,0.11395196224270811,0.20563035050266185,0.27552349649783514,0.15465337395775594,0.08882561253165219,0.154161491581241,0.11024794158562548,0.07599391909892515,0.15380797560332263,0.2609847277612056,0.035418358680857,0.09779212654911026,0.13870795363598182,0.17495987594725465,0.07984667357306852,0.10191546065182476,0.10160066321038141,0.13645932853206774,0.19545784690055854,-0.011123451674552006,0.14985078410787514,0.1990288053101647,0.0976602442621507,0.0980079244285811,0.15399356597140337,0.1536237324537683,0.09047890613257879,0.10582157579698245,0.15281280450172272,0.07409819617839265,0.06390056498549984,0.05930276713624467,0.2681366471144912,-0.038084956999432054,0.14496912826657107,0.1259736083864268,0.07159589203698896,0.16899209336809587,-0.011959537445507517,0.2554844215984205,0.06912658728456102,0.25585735120516573,0.020033585428234482,0.10609869807300311,0.04764437904678578,0.12578359439152934,0.13873321441906758,0.09986063168683953,0.16345634778836582,-0.013945684669829086,0.18015008605761917,0.008477296551625501,0.2145701810212618,0.09110718397597267,0.22099338981943967,0.12548171280850276,0.12161788087063917,0.12195090108205443,0.025423983523964945,0.2010798069765776,0.09016407775429977,-0.008933787644094578,0.0036803429384605815,0.18865727463009904,0.0038329172368081624,0.16104527212954473,0.1816616552009014,0.16016756151153713,0.13429310866163371,0.13852269424703895,0.1777316346539004,-0.025299925754813695,0.07993189281866891,0.11549074702612105,0.13762928643762898,0.011655879246941154,0.07775721515893616,0.08692718864173508,0.2562163009239097,0.17467327423293813,0.04210072355698686,0.24866080206744243,0.043544066975690535,0.015020173030661783,0.11634850404954668,0.07341573704976864,0.03694121081311635,0.1617171444795513,0.08808931358640287,0.11393996719548971,-0.020080379114245792,0.19447041440300067,0.05226741911560415,0.19373029459116411,0.08339859944302194,0.10059310302596965,0.04519838012246778,0.10757734798676348,0.08893689563637996,0.1455621176114649,0.0665023699679225,0.17870462700266398,0.15744312678295044,0.0030164586009216498,0.03746311938635526,-0.038219945691619864,0.09194035146264014,0.20919156013299606,0.08105560816200906,-0.036635623021743086,0.20337910509929016,0.03697899521033763,0.14335593043561407,0.08017545005249418,0.10216300457152816,-0.03612810598820067,0.11536487286850679,0.19935103025727194,0.21132626216303033,0.06021578635796168,0.11988209608003932,0.13733761718272827,0.022574161100675106,0.1369996975673776,-0.033747402592366055,0.08863872781117892,0.11155463306953642,0.11696458754625476,0.07960655379804758,0.0720924510776362,-0.003884551112601303,0.11013586713546172,0.05130409599285585,0.08013328835165888,-0.03836014032898471,0.04897390739051469,-0.03839861778603359,0.12785048157137463,0.045828605894865704,0.12571592744247204,0.1340721549281191,0.09375929082737745,-0.0064351521609914,0.15109706190872735,0.2011024714485346,0.12667140698799567,0.1172154941282349,-0.03112728920535989,0.09740544459554189,0.09937328694762204,0.11926295571123481,-0.021863490088575598,0.11831774845780475,0.20795822561102023,-0.031064833550721396,0.06725076938137432,0.0364419411768635,0.17152702912849105,0.20203165525285238,0.060375760716035065,0.20345638561779045,0.10091387337628226,0.11890159971090741,0.16729390886881682,0.07748294949396783,0.11807837619536486,0.20691798169589637,0.16066292295006207,0.08255761280087776,0.1921747000736583,0.19435893983235167,0.1861750987483476,0.09551907674600024,0.13194395834497175,0.006175187050481159,0.18242372080923833,0.11317988852630159,0.06088341019216363,0.06292663545874294,0.039937440639781135,0.15668972715445711,0.16533803944972722,0.10324613979631007,0.11539895169494317,0.11843303506914868,0.14141614365189537,0.11934178865060038,0.032523395656078855,0.1441600845284959,0.19357548534951005,0.13675210384126638,0.18708238756647963,0.09842815271782701,0.10384448472579859,-0.019646810496340678,-0.03836219178063357,0.059215213222448104,0.06674485518498026,0.055509304956009434,0.056233724054423256,-0.010456105447636883,-0.02647673588441432,-0.060785968831210915,-0.0007336733892671692,-0.036795961737048154,-0.110967919353947,-0.022795541844599237,-0.1650131603170387,0.056798713374478275,-0.016797659467839388,-0.1988267482430432,-0.03505958981544449,0.019651640735375155,-0.0026105796663278514,-0.1494877513088112,-0.07081690599914962,-0.16678862986765008,-0.020124503899028735,-0.15984558933489226,-0.16346650167466362,-0.013016837092859494,-0.07404408949085975,-0.06546029285484908,-0.0377456180065343,-0.01868745516185718,-0.017155242958568004,-0.07728298189946442,-0.0349319336516586,-0.006067794472439687,-0.022195443038818218,-0.1365217956458443,0.019760380181338733,0.01191602994756638,-0.08373376894350831,-0.05806757027198382,-0.02424237999823955,-0.14164427912152108,0.025552554082071036,-0.07514983837042215,0.018866304261830575,-0.0179701514909454,-0.06622018262967184,-0.034446203217063265,-0.04594231299116082,0.025490879291712138,-0.0031253392146928893,-0.07621923989244905,0.05541567918411288,-0.09114768044477042,-0.08419291221601577,-0.059518862257525604,-0.04239349044040293,-0.08159893280070515,-0.16223441994136606,0.00649552377082153,0.020714995605913705,-0.07133895971532457,-0.065709838352165,-0.21608561370496035,-0.23038571314135073,0.013131438409204032,-0.03629380974343576,-0.06194823955281587,0.017617159189003674,-0.08076211744643307,-0.037019478010015684,-0.028561565438995982,-0.030149343516510073,0.05791918691476123,-0.03211652058129567,-0.0796732468453985,-0.07094223727392879,-0.09787594759745892,-0.06809558337416514,-0.02049337753824938,-0.0018728102761218202,-0.015868683192857683,-0.12249416179392557,-0.06824644670099937,-0.11634850404954669,-0.007137708847257872,-0.029332788083819908,-0.0613210384312304,0.0525264238759954,-0.07010861306050209,-0.08058150447540088,-0.11396808493580284,-0.03328740867875457,-0.03354082649089089,0.04710805595033933,-0.036495771986567144,-0.1650803613957021,-0.10104548721129451,-0.02868780070346728,-0.06674812701267585,-0.09470842308047474,-0.16557926184844232,-0.21587766495789784,-0.01892681998132646,-0.07832472448966163,-0.04737852542861257,-0.07925539965897023,0.0016942802303508333,-0.11272027310918542,-0.11590438434274178,-0.17153242600705906,-0.07936258127368265,-0.06746800536232617,-0.058943325457734716,-0.07815164660867077,-0.11466486293622011,0.02509857127446104,0.02509857127446104,0.02509857127446104,-0.10887895523234033,-0.024307510132599384,-0.08886612335161177,0.08917247872803144,-0.04488041476633111,-0.04460221743502359,-0.049708752815674245,-0.02953688818099346,-0.03038810007634243,-0.0821042669757833,-0.024659979247722202,-0.09083141514975554,-0.23300228797519518,-0.12674127048578782,-0.07416389395444631,0.04702077182527772,-0.07106567269823519,-0.040580577862261234,-0.07632142025769353,-0.18362391001352016,-0.02361874077645959,-0.06956426643391042,-0.09711376722652273,-0.19100625674185337,-0.09605029016657399,-0.0425570457511365,-0.08759069803918113,-0.08470359795548858,-0.01717718008219431,-0.1506402389238787,-0.07814595635431086,-0.16015500124739537,-0.043936636499783806,-0.09745512337040908,-0.09221592100109814,-0.09093064955558193,-0.0559690414240269,-0.10882455307623565,-0.0992933892627949,-0.1058943881420603,-0.10561544228140858,-0.021948152830876394,-0.11118654837187357,-0.137086984491476,-0.11178842089827397,-0.06461754895888054,-0.11275834019469973,-0.16954868098189607,-0.08834512381782546,-0.1323095340146448,-0.21075339466787268,-0.211086861267253,-0.2468436139410103
